source,target,source_name,target_name,weight
3423678,49506408,R. Kim,L. Peng,1
2035210,49506408,R. Raman,L. Peng,1
2057376568,49506408,Philip Nelson,L. Peng,1
49506408,5791678,L. Peng,J. Mega,1
47191829,49506408,D. Webster,L. Peng,1
2229081,2924473,Marc Coram,Martin C. Stumpe,1
2229081,97874426,Marc Coram,Derek J. Wu,1
2229081,50484974,Marc Coram,Arunachalam Narayanaswamy,1
1811430,2229081,Subhashini Venugopalan,Marc Coram,1
10777941,2229081,Kasumi Widner,Marc Coram,1
10688956,2229081,T. Madams,Marc Coram,1
2229081,50162175,Marc Coram,Jorge A Cuadros,1
2229081,3423678,Marc Coram,R. Kim,1
2035210,2229081,R. Raman,Marc Coram,1
2057376568,2229081,Philip Nelson,Marc Coram,1
2229081,5791678,Marc Coram,J. Mega,1
2229081,47191829,Marc Coram,D. Webster,1
2924473,97874426,Martin C. Stumpe,Derek J. Wu,1
2924473,50484974,Martin C. Stumpe,Arunachalam Narayanaswamy,1
1811430,2924473,Subhashini Venugopalan,Martin C. Stumpe,1
10777941,2924473,Kasumi Widner,Martin C. Stumpe,1
10688956,2924473,T. Madams,Martin C. Stumpe,1
2924473,50162175,Martin C. Stumpe,Jorge A Cuadros,1
2924473,3423678,Martin C. Stumpe,R. Kim,1
2035210,2924473,R. Raman,Martin C. Stumpe,1
2057376568,2924473,Philip Nelson,Martin C. Stumpe,1
2924473,5791678,Martin C. Stumpe,J. Mega,1
2924473,47191829,Martin C. Stumpe,D. Webster,1
50484974,97874426,Arunachalam Narayanaswamy,Derek J. Wu,1
1811430,97874426,Subhashini Venugopalan,Derek J. Wu,1
10777941,97874426,Kasumi Widner,Derek J. Wu,1
10688956,97874426,T. Madams,Derek J. Wu,1
50162175,97874426,Jorge A Cuadros,Derek J. Wu,1
3423678,97874426,R. Kim,Derek J. Wu,1
2035210,97874426,R. Raman,Derek J. Wu,1
2057376568,97874426,Philip Nelson,Derek J. Wu,1
5791678,97874426,J. Mega,Derek J. Wu,1
47191829,97874426,D. Webster,Derek J. Wu,1
1811430,50484974,Subhashini Venugopalan,Arunachalam Narayanaswamy,1
10777941,50484974,Kasumi Widner,Arunachalam Narayanaswamy,1
10688956,50484974,T. Madams,Arunachalam Narayanaswamy,1
50162175,50484974,Jorge A Cuadros,Arunachalam Narayanaswamy,1
3423678,50484974,R. Kim,Arunachalam Narayanaswamy,1
2035210,50484974,R. Raman,Arunachalam Narayanaswamy,1
2057376568,50484974,Philip Nelson,Arunachalam Narayanaswamy,1
50484974,5791678,Arunachalam Narayanaswamy,J. Mega,1
47191829,50484974,D. Webster,Arunachalam Narayanaswamy,1
10777941,1811430,Kasumi Widner,Subhashini Venugopalan,1
10688956,1811430,T. Madams,Subhashini Venugopalan,1
1811430,50162175,Subhashini Venugopalan,Jorge A Cuadros,1
1811430,3423678,Subhashini Venugopalan,R. Kim,1
1811430,2035210,Subhashini Venugopalan,R. Raman,1
1811430,2057376568,Subhashini Venugopalan,Philip Nelson,1
1811430,5791678,Subhashini Venugopalan,J. Mega,1
1811430,47191829,Subhashini Venugopalan,D. Webster,1
10688956,10777941,T. Madams,Kasumi Widner,1
10777941,50162175,Kasumi Widner,Jorge A Cuadros,1
10777941,3423678,Kasumi Widner,R. Kim,1
10777941,2035210,Kasumi Widner,R. Raman,1
10777941,2057376568,Kasumi Widner,Philip Nelson,1
10777941,5791678,Kasumi Widner,J. Mega,1
10777941,47191829,Kasumi Widner,D. Webster,1
10688956,50162175,T. Madams,Jorge A Cuadros,1
10688956,3423678,T. Madams,R. Kim,1
10688956,2035210,T. Madams,R. Raman,1
10688956,2057376568,T. Madams,Philip Nelson,1
10688956,5791678,T. Madams,J. Mega,1
10688956,47191829,T. Madams,D. Webster,1
3423678,50162175,R. Kim,Jorge A Cuadros,1
2035210,50162175,R. Raman,Jorge A Cuadros,1
2057376568,50162175,Philip Nelson,Jorge A Cuadros,1
50162175,5791678,Jorge A Cuadros,J. Mega,1
47191829,50162175,D. Webster,Jorge A Cuadros,1
2035210,3423678,R. Raman,R. Kim,1
2057376568,3423678,Philip Nelson,R. Kim,1
3423678,5791678,R. Kim,J. Mega,1
3423678,47191829,R. Kim,D. Webster,1
2035210,2057376568,R. Raman,Philip Nelson,1
2035210,5791678,R. Raman,J. Mega,1
2035210,47191829,R. Raman,D. Webster,1
2057376568,5791678,Philip Nelson,J. Mega,1
2057376568,47191829,Philip Nelson,D. Webster,1
47191829,5791678,D. Webster,J. Mega,1
2235318806,2420590721,Douglas Nychkatl,Slephen Ellner,1
2235318806,2235318808,Douglas Nychkatl,Daniel Mccaftrey,1
2235318806,2235319232,Douglas Nychkatl,A. R. Gallanl,1
2235318806,2235333426,Douglas Nychkatl,Douglas Nychkat,1
2235318806,2255263286,Douglas Nychkatl,S. Ellner,1
2056958855,2235318806,D. McCaffrey,Douglas Nychkatl,1
144117841,2235318806,A. Gallant,Douglas Nychkatl,1
2229412488,2235318806,Neural Networks,Douglas Nychkatl,1
2235318808,2420590721,Daniel Mccaftrey,Slephen Ellner,1
2235319232,2420590721,A. R. Gallanl,Slephen Ellner,1
2235333426,2420590721,Douglas Nychkat,Slephen Ellner,1
2255263286,2420590721,S. Ellner,Slephen Ellner,1
2056958855,2420590721,D. McCaffrey,Slephen Ellner,1
144117841,2420590721,A. Gallant,Slephen Ellner,1
2229412488,2420590721,Neural Networks,Slephen Ellner,1
2235318808,2235319232,Daniel Mccaftrey,A. R. Gallanl,1
2235318808,2235333426,Daniel Mccaftrey,Douglas Nychkat,1
2235318808,2255263286,Daniel Mccaftrey,S. Ellner,1
2056958855,2235318808,D. McCaffrey,Daniel Mccaftrey,1
144117841,2235318808,A. Gallant,Daniel Mccaftrey,1
2229412488,2235318808,Neural Networks,Daniel Mccaftrey,1
2235319232,2235333426,A. R. Gallanl,Douglas Nychkat,1
2235319232,2255263286,A. R. Gallanl,S. Ellner,1
2056958855,2235319232,D. McCaffrey,A. R. Gallanl,1
144117841,2235319232,A. Gallant,A. R. Gallanl,1
2229412488,2235319232,Neural Networks,A. R. Gallanl,1
2235333426,2255263286,Douglas Nychkat,S. Ellner,1
2056958855,2235333426,D. McCaffrey,Douglas Nychkat,1
144117841,2235333426,A. Gallant,Douglas Nychkat,1
2229412488,2235333426,Neural Networks,Douglas Nychkat,1
2056958855,2255263286,D. McCaffrey,S. Ellner,1
144117841,2255263286,A. Gallant,S. Ellner,1
2229412488,2255263286,Neural Networks,S. Ellner,1
144117841,2056958855,A. Gallant,D. McCaffrey,1
2056958855,2229412488,D. McCaffrey,Neural Networks,1
144117841,2229412488,A. Gallant,Neural Networks,1
120805419,2827616,Mingxing Tan,Quoc V. Le,1
3360632,48594758,Keyulu Xu,Weihua Hu,1
1702139,3360632,J. Leskovec,Keyulu Xu,1
2594093,3360632,S. Jegelka,Keyulu Xu,1
2594093,48594758,S. Jegelka,Weihua Hu,1
1702139,2594093,J. Leskovec,S. Jegelka,1
144727050,2717876,Andrew G. Howard,Menglong Zhu,1
144727050,2741985,Andrew G. Howard,Dmitry Kalenichenko,1
144727050,2108301072,Andrew G. Howard,Weijun Wang,1
144727050,47447630,Andrew G. Howard,Tobias Weyand,1
144727050,2612392,Andrew G. Howard,M. Andreetto,1
144727050,2595180,Andrew G. Howard,Hartwig Adam,1
2717876,2741985,Menglong Zhu,Dmitry Kalenichenko,1
2108301072,2717876,Weijun Wang,Menglong Zhu,1
2717876,47447630,Menglong Zhu,Tobias Weyand,1
2612392,2717876,M. Andreetto,Menglong Zhu,1
2595180,2717876,Hartwig Adam,Menglong Zhu,1
2108301072,2741985,Weijun Wang,Dmitry Kalenichenko,1
2741985,47447630,Dmitry Kalenichenko,Tobias Weyand,1
2612392,2741985,M. Andreetto,Dmitry Kalenichenko,1
2595180,2741985,Hartwig Adam,Dmitry Kalenichenko,1
2108301072,47447630,Weijun Wang,Tobias Weyand,1
2108301072,2612392,Weijun Wang,M. Andreetto,1
2108301072,2595180,Weijun Wang,Hartwig Adam,1
2612392,47447630,M. Andreetto,Tobias Weyand,1
2595180,47447630,Hartwig Adam,Tobias Weyand,1
2595180,2612392,Hartwig Adam,M. Andreetto,1
10804137,144993411,Geoff Pleiss,Chuan Guo,1
144993411,2117103358,Chuan Guo,Yu Sun,1
144993411,7446832,Chuan Guo,Kilian Q. Weinberger,1
10804137,2117103358,Geoff Pleiss,Yu Sun,1
10804137,7446832,Geoff Pleiss,Kilian Q. Weinberger,1
2117103358,7446832,Yu Sun,Kilian Q. Weinberger,1
50810629,51034104,Franck Gabriel,Arthur Jacot,1
100474520,51034104,Clément Hongler,Arthur Jacot,1
100474520,50810629,Clément Hongler,Franck Gabriel,1
1387668229,49110790,Banggu Wu,Qilong Wang,1
2055691681,49110790,Peng Fei Zhu,Qilong Wang,1
40426020,49110790,P. Li,Qilong Wang,1
1724520,49110790,W. Zuo,Qilong Wang,1
144281199,49110790,Q. Hu,Qilong Wang,1
1387668229,2055691681,Banggu Wu,Peng Fei Zhu,1
1387668229,40426020,Banggu Wu,P. Li,1
1387668229,1724520,Banggu Wu,W. Zuo,1
1387668229,144281199,Banggu Wu,Q. Hu,1
2055691681,40426020,Peng Fei Zhu,P. Li,1
1724520,2055691681,W. Zuo,Peng Fei Zhu,1
144281199,2055691681,Q. Hu,Peng Fei Zhu,1
1724520,40426020,W. Zuo,P. Li,1
144281199,40426020,Q. Hu,P. Li,1
144281199,1724520,Q. Hu,W. Zuo,1
2109557884,2585415,Zonghan Wu,Shirui Pan,1
2109557884,31370754,Zonghan Wu,Fengwen Chen,1
2062835,2109557884,Guodong Long,Zonghan Wu,1
2109557884,48934799,Zonghan Wu,Chengqi Zhang,1
144019071,2109557884,Philip S. Yu,Zonghan Wu,1
2585415,31370754,Shirui Pan,Fengwen Chen,1
2062835,2585415,Guodong Long,Shirui Pan,1
2585415,48934799,Shirui Pan,Chengqi Zhang,1
144019071,2585415,Philip S. Yu,Shirui Pan,1
2062835,31370754,Guodong Long,Fengwen Chen,1
31370754,48934799,Fengwen Chen,Chengqi Zhang,1
144019071,31370754,Philip S. Yu,Fengwen Chen,1
2062835,48934799,Guodong Long,Chengqi Zhang,1
144019071,2062835,Philip S. Yu,Guodong Long,1
144019071,48934799,Philip S. Yu,Chengqi Zhang,1
144639556,32097919,Graham W. Taylor,Terrance Devries,1
2111509432,2134450193,Yong Yu,Xiaosheng Si,1
1785654,2111509432,Changhua Hu,Yong Yu,1
2111509432,50561595,Yong Yu,Jian-xun Zhang,1
1785654,2134450193,Changhua Hu,Xiaosheng Si,1
2134450193,50561595,Xiaosheng Si,Jian-xun Zhang,1
1785654,50561595,Changhua Hu,Jian-xun Zhang,1
48128428,52297757,Jie Zhou,Ganqu Cui,1
2621696,48128428,Zhengyan Zhang,Jie Zhou,1
3443627,48128428,Cheng Yang,Jie Zhou,1
48128428,49293587,Jie Zhou,Zhiyuan Liu,1
1753344,48128428,Maosong Sun,Jie Zhou,1
2621696,52297757,Zhengyan Zhang,Ganqu Cui,1
3443627,52297757,Cheng Yang,Ganqu Cui,1
49293587,52297757,Zhiyuan Liu,Ganqu Cui,1
1753344,52297757,Maosong Sun,Ganqu Cui,1
2621696,3443627,Zhengyan Zhang,Cheng Yang,1
2621696,49293587,Zhengyan Zhang,Zhiyuan Liu,1
1753344,2621696,Maosong Sun,Zhengyan Zhang,1
3443627,49293587,Cheng Yang,Zhiyuan Liu,1
1753344,3443627,Maosong Sun,Cheng Yang,1
1753344,49293587,Maosong Sun,Zhiyuan Liu,1
1811529,7999018,A. Esteva,Brett Kuprel,1
1811529,5347246,A. Esteva,R. Novoa,1
1811529,37397407,A. Esteva,J. Ko,1
1811529,4648200,A. Esteva,S. Swetter,1
1811529,3213968,A. Esteva,H. Blau,1
5347246,7999018,R. Novoa,Brett Kuprel,1
37397407,7999018,J. Ko,Brett Kuprel,1
4648200,7999018,S. Swetter,Brett Kuprel,1
3213968,7999018,H. Blau,Brett Kuprel,1
144867807,7999018,S. Thrun,Brett Kuprel,1
37397407,5347246,J. Ko,R. Novoa,1
4648200,5347246,S. Swetter,R. Novoa,1
3213968,5347246,H. Blau,R. Novoa,1
144867807,5347246,S. Thrun,R. Novoa,1
37397407,4648200,J. Ko,S. Swetter,1
3213968,37397407,H. Blau,J. Ko,1
144867807,37397407,S. Thrun,J. Ko,1
3213968,4648200,H. Blau,S. Swetter,1
144867807,4648200,S. Thrun,S. Swetter,1
144867807,3213968,S. Thrun,H. Blau,1
1701041,25581960,Michael Carbin,Jonathan Frankle,1
2933399,83539859,Ruining He,Rex Ying,1
2118439896,83539859,Kaifeng Chen,Rex Ying,1
50988143,83539859,Pong Eksombatchai,Rex Ying,1
49437682,83539859,William L. Hamilton,Rex Ying,1
1702139,83539859,J. Leskovec,Rex Ying,1
2118439896,2933399,Kaifeng Chen,Ruining He,1
2933399,50988143,Ruining He,Pong Eksombatchai,1
2933399,49437682,Ruining He,William L. Hamilton,1
1702139,2933399,J. Leskovec,Ruining He,1
2118439896,50988143,Kaifeng Chen,Pong Eksombatchai,1
2118439896,49437682,Kaifeng Chen,William L. Hamilton,1
1702139,2118439896,J. Leskovec,Kaifeng Chen,1
49437682,50988143,William L. Hamilton,Pong Eksombatchai,1
1702139,50988143,J. Leskovec,Pong Eksombatchai,1
1702139,49437682,J. Leskovec,William L. Hamilton,1
1996134,2066516991,Razvan Pascanu,J. Kirkpatrick,1
2066516991,3422052,J. Kirkpatrick,Neil C. Rabinowitz,1
144056327,2066516991,J. Veness,J. Kirkpatrick,1
2066516991,2755582,J. Kirkpatrick,Guillaume Desjardins,1
2066516991,2228824,J. Kirkpatrick,Andrei A. Rusu,1
2066516991,8181864,J. Kirkpatrick,Kieran Milan,1
2066516991,34660073,J. Kirkpatrick,John Quan,1
2066516991,34505275,J. Kirkpatrick,Tiago Ramalho,1
1398898827,2066516991,A. Grabska-Barwinska,J. Kirkpatrick,1
2066516991,48987704,J. Kirkpatrick,D. Hassabis,1
2066516991,2388737,J. Kirkpatrick,C. Clopath,1
2066516991,2106164,J. Kirkpatrick,D. Kumaran,1
2066516991,2315504,J. Kirkpatrick,R. Hadsell,1
1996134,3422052,Razvan Pascanu,Neil C. Rabinowitz,1
144056327,1996134,J. Veness,Razvan Pascanu,1
1996134,2755582,Razvan Pascanu,Guillaume Desjardins,1
1996134,2228824,Razvan Pascanu,Andrei A. Rusu,1
1996134,8181864,Razvan Pascanu,Kieran Milan,1
1996134,34660073,Razvan Pascanu,John Quan,1
1996134,34505275,Razvan Pascanu,Tiago Ramalho,1
1398898827,1996134,A. Grabska-Barwinska,Razvan Pascanu,1
1996134,48987704,Razvan Pascanu,D. Hassabis,1
1996134,2388737,Razvan Pascanu,C. Clopath,1
1996134,2106164,Razvan Pascanu,D. Kumaran,1
1996134,2315504,Razvan Pascanu,R. Hadsell,1
144056327,3422052,J. Veness,Neil C. Rabinowitz,1
2755582,3422052,Guillaume Desjardins,Neil C. Rabinowitz,1
2228824,3422052,Andrei A. Rusu,Neil C. Rabinowitz,1
3422052,8181864,Neil C. Rabinowitz,Kieran Milan,1
3422052,34660073,Neil C. Rabinowitz,John Quan,1
3422052,34505275,Neil C. Rabinowitz,Tiago Ramalho,1
1398898827,3422052,A. Grabska-Barwinska,Neil C. Rabinowitz,1
3422052,48987704,Neil C. Rabinowitz,D. Hassabis,1
2388737,3422052,C. Clopath,Neil C. Rabinowitz,1
2106164,3422052,D. Kumaran,Neil C. Rabinowitz,1
2315504,3422052,R. Hadsell,Neil C. Rabinowitz,1
144056327,2755582,J. Veness,Guillaume Desjardins,1
144056327,2228824,J. Veness,Andrei A. Rusu,1
144056327,8181864,J. Veness,Kieran Milan,1
144056327,34660073,J. Veness,John Quan,1
144056327,34505275,J. Veness,Tiago Ramalho,1
1398898827,144056327,A. Grabska-Barwinska,J. Veness,1
144056327,48987704,J. Veness,D. Hassabis,1
144056327,2388737,J. Veness,C. Clopath,1
144056327,2106164,J. Veness,D. Kumaran,1
144056327,2315504,J. Veness,R. Hadsell,1
2228824,2755582,Andrei A. Rusu,Guillaume Desjardins,1
2755582,8181864,Guillaume Desjardins,Kieran Milan,1
2755582,34660073,Guillaume Desjardins,John Quan,1
2755582,34505275,Guillaume Desjardins,Tiago Ramalho,1
1398898827,2755582,A. Grabska-Barwinska,Guillaume Desjardins,1
2755582,48987704,Guillaume Desjardins,D. Hassabis,1
2388737,2755582,C. Clopath,Guillaume Desjardins,1
2106164,2755582,D. Kumaran,Guillaume Desjardins,1
2315504,2755582,R. Hadsell,Guillaume Desjardins,1
2228824,8181864,Andrei A. Rusu,Kieran Milan,1
2228824,34660073,Andrei A. Rusu,John Quan,1
2228824,34505275,Andrei A. Rusu,Tiago Ramalho,1
1398898827,2228824,A. Grabska-Barwinska,Andrei A. Rusu,1
2228824,48987704,Andrei A. Rusu,D. Hassabis,1
2228824,2388737,Andrei A. Rusu,C. Clopath,1
2106164,2228824,D. Kumaran,Andrei A. Rusu,1
2228824,2315504,Andrei A. Rusu,R. Hadsell,1
34660073,8181864,John Quan,Kieran Milan,1
34505275,8181864,Tiago Ramalho,Kieran Milan,1
1398898827,8181864,A. Grabska-Barwinska,Kieran Milan,1
48987704,8181864,D. Hassabis,Kieran Milan,1
2388737,8181864,C. Clopath,Kieran Milan,1
2106164,8181864,D. Kumaran,Kieran Milan,1
2315504,8181864,R. Hadsell,Kieran Milan,1
34505275,34660073,Tiago Ramalho,John Quan,1
1398898827,34660073,A. Grabska-Barwinska,John Quan,1
34660073,48987704,John Quan,D. Hassabis,1
2388737,34660073,C. Clopath,John Quan,1
2106164,34660073,D. Kumaran,John Quan,1
2315504,34660073,R. Hadsell,John Quan,1
1398898827,34505275,A. Grabska-Barwinska,Tiago Ramalho,1
34505275,48987704,Tiago Ramalho,D. Hassabis,1
2388737,34505275,C. Clopath,Tiago Ramalho,1
2106164,34505275,D. Kumaran,Tiago Ramalho,1
2315504,34505275,R. Hadsell,Tiago Ramalho,1
1398898827,48987704,A. Grabska-Barwinska,D. Hassabis,1
1398898827,2388737,A. Grabska-Barwinska,C. Clopath,1
1398898827,2106164,A. Grabska-Barwinska,D. Kumaran,1
1398898827,2315504,A. Grabska-Barwinska,R. Hadsell,1
2388737,48987704,C. Clopath,D. Hassabis,1
2106164,48987704,D. Kumaran,D. Hassabis,1
2315504,48987704,R. Hadsell,D. Hassabis,1
2106164,2388737,D. Kumaran,C. Clopath,1
2315504,2388737,R. Hadsell,C. Clopath,1
2106164,2315504,D. Kumaran,R. Hadsell,1
145394689,2365115787,D. Wagner,Nicholas Carlini,1
1846258,1861312,Noam Shazeer,Azalia Mirhoseini,1
1846258,2275364713,Noam Shazeer,Krzysztof Maziarz,1
1846258,36347083,Noam Shazeer,Andy Davis,1
1846258,2827616,Noam Shazeer,Quoc V. Le,1
1695689,1846258,Geoffrey E. Hinton,Noam Shazeer,1
1846258,48448318,Noam Shazeer,J. Dean,1
1861312,2275364713,Azalia Mirhoseini,Krzysztof Maziarz,1
1861312,36347083,Azalia Mirhoseini,Andy Davis,1
1861312,2827616,Azalia Mirhoseini,Quoc V. Le,1
1695689,1861312,Geoffrey E. Hinton,Azalia Mirhoseini,1
1861312,48448318,Azalia Mirhoseini,J. Dean,1
2275364713,36347083,Krzysztof Maziarz,Andy Davis,1
2275364713,2827616,Krzysztof Maziarz,Quoc V. Le,1
1695689,2275364713,Geoffrey E. Hinton,Krzysztof Maziarz,1
2275364713,48448318,Krzysztof Maziarz,J. Dean,1
2827616,36347083,Quoc V. Le,Andy Davis,1
1695689,36347083,Geoffrey E. Hinton,Andy Davis,1
36347083,48448318,Andy Davis,J. Dean,1
1695689,2827616,Geoffrey E. Hinton,Quoc V. Le,1
2827616,48448318,Quoc V. Le,J. Dean,1
1695689,48448318,Geoffrey E. Hinton,J. Dean,1
145587209,1877512,N. Navab,Fausto Milletarì,1
145774206,1877512,Seyed-Ahmad Ahmadi,Fausto Milletarì,1
145587209,145774206,N. Navab,Seyed-Ahmad Ahmadi,1
2549032,3422350,X. Bresson,Michaël Defferrard,1
1697397,3422350,P. Vandergheynst,Michaël Defferrard,1
1697397,2549032,P. Vandergheynst,X. Bresson,1
